taxonid,scientific_name,kingdom,phylum,class,order,family,genus,main_common_name,authority,published_year,category,criteria,marine_system,freshwater_system,terrestrial_system,assessor,reviewer,aoo_km2,eoo_km2,elevation_upper,elevation_lower,depth_upper,depth_lower,errata_flag,errata_reason,amended_flag,amended_reason,tax_sp_level
195376,Basananthe cupricola,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,VIOLALES,PASSIFLORACEAE,Basananthe,NA,Robyns ex G.A. Levin,2012,EX,NA,FALSE,FALSE,TRUE,"Meersseman, A., Faucon, M.-P., Meerts, P., Mahy, G., Malaisse, F. & Ngongo Luhembwe, M.","Stévart, T., Dessein, S., Ewango, C. & Gereau, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Basananthe cupricola
202759,Leptoderris ledermannii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Leptoderris,NA,Harms,2015,EN,B1ab(iii)+2ab(iii),FALSE,FALSE,TRUE,"Cheek, M.","Onana, J.-M.",12,439,1500,1100,NA,NA,NA,NA,NA,NA,Leptoderris ledermannii
185331,Carpha glomerata,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Carpha,NA,Nees,2010,LC,NA,FALSE,TRUE,FALSE,"Foden, W. & Potter, L.","Sieben, E. & Smith, K.",NA,>20000,1495,20,NA,NA,NA,NA,NA,NA,Carpha glomerata
32210,Cassia aubrevillei,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Cassia,NA,Pellegr.,1998,VU,"A1c, B1+2c",FALSE,FALSE,TRUE,World Conservation Monitoring Centre,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cassia aubrevillei
15368405,Habenaria jaegeri,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Habenaria,NA,Summerh.,2017,EN,"B2ab(i,ii,iii,iv,v); C2a(i)",FALSE,FALSE,TRUE,"Cheek, M.","Rankou, H.",32,25161,1600,700,NA,NA,NA,NA,NA,NA,Habenaria jaegeri
19893135,Pseudovigna argentea,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Pseudovigna,NA,(Willd.) Verdc.,2012,LC,NA,FALSE,FALSE,TRUE,"Groom, A.","Hilton-Taylor, C.",NA,NA,50,0,NA,NA,NA,NA,NA,NA,Pseudovigna argentea
201676,Ephedra somalensis,PLANTAE,TRACHEOPHYTA,GNETOPSIDA,EPHEDRALES,EPHEDRACEAE,Ephedra,NA,Freitag &amp; Maier-St.,2011,LC,NA,FALSE,FALSE,TRUE,"Bell, A. & Bachman, S.","Hilton-Taylor, C. & Lutz, M.L.",NA,NA,2700,1200,NA,NA,NA,NA,NA,NA,Ephedra somalensis
39730,Vernonia bamendae,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Vernonia,NA,C.D.Adams,2000,VU,D2,FALSE,FALSE,TRUE,"Cheek, M. & Pollard, B.J.","Hilton-Taylor, C. & Mauric, A. (Red List Programme Office)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vernonia bamendae
32636,Vepris samburuensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,RUTACEAE,Vepris,NA,Kokwaro,1998,VU,B1+2c,FALSE,FALSE,TRUE,World Conservation Monitoring Centre,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vepris samburuensis
32226,Byttneria ivorensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Byttneria,NA,Hallé,1998,EX,NA,FALSE,FALSE,TRUE,"Assi, A.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Byttneria ivorensis
47348717,Aloe tororoana,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ASPHODELACEAE,Aloe,NA,Reynolds,2013,VU,D2,FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C. & Scott, J.A.",12,20.6,1890,1350,NA,NA,NA,NA,NA,NA,Aloe tororoana
202724,Pristimera biholongii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,CELASTRACEAE,Pristimera,NA,N.Hallé,2015,CR,B1ab(iii)+2ab(iii),FALSE,FALSE,TRUE,"Cheek, M.","Onana, J.-M.",4,4,700,700,NA,NA,NA,NA,NA,NA,Pristimera biholongii
33912,Entandrophragma caudatum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,MELIACEAE,Entandrophragma,NA,Sprague,1998,LR/lc,NA,FALSE,FALSE,TRUE,World Conservation Monitoring Centre,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Entandrophragma caudatum
46363,Manniella cypripedioides,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Manniella,NA,"Salazar, T.Franke, Zapfack &amp; Beenken",2004,EN,B2ab(iii),FALSE,FALSE,TRUE,"Pollard, B.J. & Darbyshire, I.","Zapfack, L. & Cribb, P.J. (Orchid Red List Authority)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Manniella cypripedioides
34214,Cola porphyrantha,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Cola,NA,Brenan,1998,EN,B1+2c,FALSE,FALSE,TRUE,World Conservation Monitoring Centre,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cola porphyrantha
179883,Bulbophyllum gilgianum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Bulbophyllum,NA,Kraenzl.,2013,DD,NA,FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C.",19.9712,NA,1900,1750,NA,NA,NA,NA,NA,NA,Bulbophyllum gilgianum
19892833,Crotalaria oxyphylloides,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Crotalaria,NA,R.Wilczek,2012,EN,B1ab(iii),FALSE,FALSE,TRUE,"Contu, S.","Hilton-Taylor, C.",NA,49999,1500,1200,NA,NA,NA,NA,NA,NA,Crotalaria oxyphylloides
19892137,Aeschynomene ruspoliana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Aeschynomene,NA,Harms,2012,CR,B1ab(iii),FALSE,FALSE,TRUE,"Contu, S.","Hilton-Taylor, C.",NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,Aeschynomene ruspoliana
32240,Sclerocarya gillettii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,ANACARDIACEAE,Sclerocarya,NA,Kokwaro,1998,VU,B1+2c,FALSE,FALSE,TRUE,World Conservation Monitoring Centre,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sclerocarya gillettii
110080553,Coleochloa domensis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Coleochloa,NA,Muasya & D.A.Simpson,2017,CR,B2ab(iii); D,FALSE,FALSE,TRUE,"Cheek, M., Rokni, S. & Larridon, I.","Onana, J.-M.",8,NA,1830,1600,NA,NA,NA,NA,NA,NA,Coleochloa domensis
32713,Calpocalyx cauliflorus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Calpocalyx,NA,Hoyle,1998,VU,"A1c, B1+2c",FALSE,FALSE,TRUE,World Conservation Monitoring Centre,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Calpocalyx cauliflorus
44393200,Culcasia sanagensis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,ARACEAE,Culcasia,NA,Ntépé-Nyamè,2013,VU,B1ab(iii),FALSE,FALSE,TRUE,"Crook, V.","Scott, J.A.",NA,19600,780,120,NA,NA,NA,NA,NA,NA,Culcasia sanagensis
185585,Panicum pilgerianum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Panicum,NA,(Schweick.) Clayton,2010,LC,NA,FALSE,TRUE,FALSE,"Sieben, E.","Foden, W. & Juffe, D.",NA,>20000,1500,600,NA,NA,NA,NA,NA,NA,Panicum pilgerianum
200698,Brachystelma exile,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,APOCYNACEAE,Brachystelma,NA,Bullock,2014,EN,B2ab(iii); D,FALSE,FALSE,TRUE,"Cheek, M.","Onana, J.-M.",20,311836,1000,600,NA,NA,NA,NA,NA,NA,Brachystelma exile
34934,Alberta magna,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Alberta,Natal Flame Bush,E.Mey.,1998,LR/cd,NA,FALSE,FALSE,TRUE,"Hilton-Taylor, C., Cloete, E., Abbott, T., Scott-Shaw, R. & Nichols, G.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alberta magna
44393240,Panicum comorense,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Panicum,NA,Mez,2013,LC,NA,FALSE,FALSE,TRUE,"Contu, S.","Beentje, H.J.",NA,NA,800,200,NA,NA,NA,NA,NA,NA,Panicum comorense
32310,Intsia bijuga,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Intsia,Moluccan Ironwood,(Colebr.) Kuntze,1998,VU,A1cd,FALSE,FALSE,TRUE,World Conservation Monitoring Centre,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Intsia bijuga
44827,Polycarpaea spicata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,CARYOPHYLLACEAE,Polycarpaea,NA,Wight ex Arn.,2004,LC,NA,FALSE,FALSE,TRUE,"Miller, A.","Abuzinada, A.H. & AL-Eisawi, D.M.H. (Arabian Plants Red List Authority)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Polycarpaea spicata
71022930,Okoubaka michelsonii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SANTALALES,SANTALACEAE,Okoubaka,NA,Leonard &amp; Troupin,2015,VU,B1ab(iii); D2,FALSE,FALSE,TRUE,"Borokini, T.I., Rivers, M.C. & Wheeler, L.","Gosline, G. & Cheek, M.",NA,8000-16700,1500,1100,NA,NA,NA,NA,NA,NA,Okoubaka michelsonii
164245,Juncus inflexus,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,JUNCACEAE,Juncus,Hard Rush,L.,2014,LC,NA,FALSE,TRUE,TRUE,"Gupta, A.K.","Lansdown, R.V. & Smith, K.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Juncus inflexus
32259,Warburgia elongata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CANELLALES,CANELLACEAE,Warburgia,NA,Verdc.,1998,EN,B1+2c,FALSE,FALSE,TRUE,"Lovett, J. & Clarke, G.P.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Warburgia elongata
70475497,Ocimum urundense,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,LAMIACEAE,Ocimum,NA,Robyns &amp; Lebrun,2017,EN,"B2ab(ii,iii,iv,v)",FALSE,FALSE,TRUE,"Ntore, S., Beentje, H.J., Gereau, R., Kabuye, C., Kalema, J., Luke, W.R.Q., Maunder, M., Mwangoka, M. & Nshutiyayesu, S.","Fischer, E.",63,5827,1900,1600,NA,NA,NA,NA,NA,NA,Ocimum urundense
185240,Genlisea angolensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,LENTIBULARIACEAE,Genlisea,NA,R.D.Good,2010,EN,B2ab(iii),FALSE,TRUE,TRUE,"Ghogue, J.-P.","Ameka, G., Cheek, M., Ghogue, J.-P., Nzabi, T. Onana, J.M. & Tchouto, P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Genlisea angolensis
158228,Streptocarpus gonjaensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,GESNERIACEAE,Streptocarpus,NA,Engl.,2014,EN,B2ab(iii),FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C.",4-9,NA,800,600,NA,NA,NA,NA,NA,NA,Streptocarpus gonjaensis
47745161,Schistostephium oxylobum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Schistostephium,NA,S.Moore,2017,VU,B1ab(iii)+2ab(iii),FALSE,FALSE,TRUE,"Darbyshire, I., Timberlake, J., Mapaura, A., Chelene, I. & Hadj-Hammou, J.","Burrows, J.E. & Hilton-Taylor, C.",68,4688,2440,1380,NA,NA,NA,NA,NA,NA,Schistostephium oxylobum
201321,Aloe glabrescens,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ASPHODELACEAE,Aloe,NA,(Reynolds &amp; P.R.O.Bally) S.Carter &amp; Brandham ,2013,LC,NA,FALSE,FALSE,TRUE,"Weber, O.","Beentje, H.J. & Hilton-Taylor, C.",NA,70450,1000,800,NA,NA,NA,NA,NA,NA,Aloe glabrescens
173639,Diospyros platanoides,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,EBENACEAE,Diospyros,NA,Letouzey &amp; F.White,2015,VU,B2ab(iii),FALSE,FALSE,TRUE,"Cheek, M. & Gosline, G.","Onana, J.-M.",28,39138,NA,NA,NA,NA,NA,NA,NA,NA,Diospyros platanoides
179519,Plectranthus platyphyllus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,LAMIACEAE,Plectranthus,NA,A.J.Paton,2013,EN,B2ab(iii),FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C.",39.9424,41947.4,1600,1050,NA,NA,NA,NA,NA,NA,Plectranthus platyphyllus
46846,Neoluederitzia sericeocarpa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ZYGOPHYLLALES,ZYGOPHYLLACEAE,Neoluederitzia,NA,Schinz,2004,LC,NA,FALSE,FALSE,TRUE,"Craven, P.","Victor, J.E. & Hilton-Taylor, C. (Southern African Plants Red List Authority)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neoluederitzia sericeocarpa
179777,Dorstenia bicaudata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,MORACEAE,Dorstenia,NA,Peter,2013,CR,B1ab(iii)+2ab(iii),FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C.",3,1.70714,915,800,NA,NA,NA,NA,NA,NA,Dorstenia bicaudata
185274,Sesbania brevipedunculata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Sesbania,NA,J.B.Gillett,2010,LC,NA,FALSE,TRUE,TRUE,"Cholo, F. & Foden, W.","Sieben, E. & Smith, K.",NA,>20000,1400,850,NA,NA,NA,NA,NA,NA,Sesbania brevipedunculata
48154066,Blepharis itigiensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Blepharis,NA,Vollesen,2015,LC,NA,FALSE,FALSE,TRUE,"Luke, W.R.Q., Bangirinama, F., Beentje, H.J., Darbyshire, I., Gereau, R., Kabuye, C., Kalema, J., Kelbessa, E., Kindeketa, W., Minani, V., Mwangoka, M. & Ndangalasi, H.","Maunder, M. & Hilton-Taylor, C.",99.856,33259.5,1400,1000,NA,NA,NA,NA,NA,NA,Blepharis itigiensis
179631,Polystachya pudorina,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Polystachya,NA,P.J.Cribb,2013,EN,B1ab(iii)+2ab(iii),FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C. & Scott, J.A.",19.9,0-5000,1100,850,NA,NA,NA,NA,NA,NA,Polystachya pudorina
63924007,Gynura campanulata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Gynura,NA,C.Jeffrey,2016,CR,"B1ab(i,ii,iii)+2ab(i,ii,iii)",FALSE,FALSE,TRUE,"Williams, E. & Crook, V.","Luke, W.R.Q.",4,4-99,1615,1615,NA,NA,NA,NA,NA,NA,Gynura campanulata
158049,Afrothismia insignis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,DIOSCOREALES,THISMIACEAE,Afrothismia,NA,Cowley,2009,VU,D2,FALSE,FALSE,TRUE,Eastern Arc Mountains & Coastal Forests CEPF Plant Assessment Project,"Beentje, H., Gereau, R., Kabuye, C., Kalema, J., Luke, Q., Lyaruu, H., Maunder, M., Mwachala, G., Ndangalasi, H., Njau, F. & Schatz, G.  (East African Plants Red List Authority)",10-20,NA,2000,1650,NA,NA,NA,NA,NA,NA,Afrothismia insignis
46181,Rhabdotosperma ledermannii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,SCROPHULARIACEAE,Rhabdotosperma,NA,(Schltr. ex Murb.) Hartl.,2004,VU,A2c,FALSE,FALSE,TRUE,"Cheek, M.","Hilton-Taylor, C. & Pollock, C.M. (Red List Programme Office)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhabdotosperma ledermannii
47348486,Euphorbia dichroa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,NA,S.Carter,2013,LC,NA,FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C. & Scott, J.A.",29.9,1287,1500,1350,NA,NA,NA,NA,NA,NA,Euphorbia dichroa
34834,Ehretia glandulosissima,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,BORAGINALES,EHRETIACEAE,Ehretia,NA,Verdc.,1998,EN,B1+2c,FALSE,FALSE,TRUE,"Lovett, J. & Clarke, G.P.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ehretia glandulosissima
46179,Placodiscus caudatus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,Placodiscus,NA,Pierre ex Radlk.,2004,EN,B2ab(iii),FALSE,FALSE,TRUE,"Cheek, M.","Hilton-Taylor, C. & Pollock, C.M. (Red List Programme Office)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Placodiscus caudatus
158195,Aloe classenii,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ASPHODELACEAE,Aloe,NA,Reynolds,2009,CR,B1ab(v),FALSE,FALSE,TRUE,Eastern Arc Mountains & Coastal Forests CEPF Plant Assessment Project Participants,"Beentje, H., Gereau, R., Kabuye, C., Kalema, J., Luke, Q., Lyaruu, H., Maunder, M., Mwachala, G., Ndangalasi, H., Njau, F., Schatz, G. & Wabuele, E.  (East African Plants Red List Authority)",30,65,700,600,NA,NA,NA,NA,NA,NA,Aloe classenii
194078,Quercus coccifera,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,Kermes Oak,L.,2018,LC,NA,FALSE,FALSE,TRUE,"Gorener, V., Barstow, M. & Harvey-Brown, Y.","Oldfield, S. & Westwood, M.",NA,NA,1500,0,NA,NA,NA,NA,NA,NA,Quercus coccifera
48153871,Mellera congdonii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Mellera,NA,Vollesen,2015,EN,B2ab(iii),FALSE,FALSE,TRUE,"Luke, W.R.Q., Bangirinama, F., Beentje, H.J., Darbyshire, I., Gereau, R., Kabuye, C., Kalema, J., Kelbessa, E., Kindeketa, W., Malombe, I., Minani, V., Mwangoka, M. & Ndangalasi, H.","Maunder, M. & Hilton-Taylor, C.",69.8992,35905.1,1500,750,NA,NA,NA,NA,NA,NA,Mellera congdonii
179725,Dissotis bussei,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,Dissotis,NA,Engl.,2013,DD,NA,FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C.",39.9424,6289.54,2100,1350,NA,NA,NA,NA,NA,NA,Dissotis bussei
45448,Crotonogyne impedita,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Crotonogyne,NA,Prain,2004,CR,A2c,FALSE,FALSE,TRUE,"Cheek, M.","Hilton-Taylor, C. & Pollock, C.M. (Red List Programme Office)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crotonogyne impedita
32223,Synsepalum tsounkpe,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,Synsepalum,NA,Aubrév. &amp; Pellegr.,1998,EN,B1+2c,FALSE,FALSE,TRUE,"Assi, A.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Synsepalum tsounkpe
48153911,Justicia euosmia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Justicia,NA,Lindau,2015,EN,B1ab(iii)+2ab(iii),FALSE,FALSE,TRUE,"Luke, W.R.Q., Bangirinama, F., Beentje, H.J., Darbyshire, I., Gereau, R., Kabuye, C., Kalema, J., Kelbessa, E., Kindeketa, W., Minani, V., Mwangoka, M. & Ndangalasi, H.","Maunder, M. & Hilton-Taylor, C.",49.928,176.339,1900,1600,NA,NA,NA,NA,NA,NA,Justicia euosmia
65064584,Vepris felicis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,RUTACEAE,Vepris,NA,Breteler,2017,CR,C2a(i),FALSE,FALSE,TRUE,"Cheek, M.","Lopez Poveda, L. & Hilton-Taylor, C.",32-44,52629-54150,624,80,NA,NA,NA,NA,NA,NA,Vepris felicis
164054,Spergularia media,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,CARYOPHYLLACEAE,Spergularia,NA,(P.Monnier) Lambinon &amp; Dobignard,2014,LC,NA,FALSE,TRUE,TRUE,"Akhani, H. & Zehzad, B.","Lansdown, R.V.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spergularia media
48154083,Barleria splendens,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Barleria,NA,E.A.Bruce,2015,VU,B2ab(iii),FALSE,FALSE,TRUE,"Luke, Q., Bangirinama, F., Beentje, H.J., Darbyshire, I., Gereau, R., Kabuye, C., Kalema, J., Kelbessa, E., Kindeketa, W., Minani, V., Mwangoka, M. & Ndangalasi, H.","Maunder, M. & Hilton-Taylor, C.",99.856,76752,1250,950,NA,NA,NA,NA,NA,NA,Barleria splendens
70477660,Polystachya lacroixiana,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Polystachya,NA,Geerinck,2017,CR,B2ab(iii),FALSE,FALSE,TRUE,"Ntore, S., Beentje, H.J., Gereau, R., Kabuye, C., Kalema, J., Luke, W.R.Q., Maunder, M., Mwangoka, M. & Nshutiyayesu, S.","Fischer, E.",9,NA,1700,1700,NA,NA,NA,NA,NA,NA,Polystachya lacroixiana
35417,Trichilia lovettii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,MELIACEAE,Trichilia,NA,Cheek,2013,LC,NA,FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C.",59.9136,2524.43,1700,1220,NA,NA,NA,NA,NA,NA,Trichilia lovettii
48153929,Justicia heterotricha,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Justicia,NA,Mildbr.,2015,VU,"B2ab(ii,iii)",FALSE,FALSE,TRUE,"Luke, W.R.Q., Bangirinama, F., Beentje, H.J., Darbyshire, I., Gereau, R., Kabuye, C., Kalema, J., Kelbessa, E., Kindeketa, W., Minani, V., Mwangoka, M. & Ndangalasi, H.","Maunder, M. & Hilton-Taylor, C.",109.842,44437.4,1650,200,NA,NA,NA,NA,NA,NA,Justicia heterotricha
37553,Chytranthus mannii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,Chytranthus,NA,Hook.f.,1998,LR/nt,NA,FALSE,FALSE,TRUE,World Conservation Monitoring Centre,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chytranthus mannii
19892303,Tephrosia dura,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Tephrosia,NA,Baker,2012,LC,NA,FALSE,FALSE,TRUE,"Lopez Poveda, L.","Hilton-Taylor, C.",NA,NA,720,10,NA,NA,NA,NA,NA,NA,Tephrosia dura
48154057,Barleria lukei,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Barleria,NA,I.Darbysh.,2015,EN,B1ab(iii)+2ab(iii),FALSE,FALSE,TRUE,"Luke, Q., Bangirinama, F., Beentje, H.J., Darbyshire, I., Gereau, R., Kabuye, C., Kalema, J., Kelbessa, E., Malombe, I., Minani, V., Mwangoka, M. & Ndangalasi, H.","Maunder, M. & Hilton-Taylor, C.",79.8848,2470.2,450,50,NA,NA,NA,NA,NA,NA,Barleria lukei
48153866,Isoglossa bondwaensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Isoglossa,NA,I.Darbysh.,2015,EN,B2ab(iii),FALSE,FALSE,TRUE,"Luke, Q., Bangirinama, F., Beentje, H.J., Darbyshire, I., Gereau, R., Kabuye, C., Kalema, J., Kelbessa, E., Kindeketa, W., Minani, V., Mwangoka, M. & Ndangalasi, H.","Maunder, M. & Hilton-Taylor, C.",8,NA,1950,1670,NA,NA,NA,NA,NA,NA,Isoglossa bondwaensis
97226069,Bothriocline nyungwensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Bothriocline,NA,Wech.,2017,VU,D2,FALSE,TRUE,TRUE,"Gereau, R., Beentje, H.J., Kabuye, C., Kalema, J., Luke, W.R.Q., Maunder, M., Mwangoka, M., Nshutiyayesu, S. & Ntore, S.","Fischer, E.",45,1778,2460,1400,NA,NA,NA,NA,NA,NA,Bothriocline nyungwensis
158070,Streptocarpus heckmannianus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,GESNERIACEAE,Streptocarpus,NA,(Engl.) I.Darbysh.,2014,EN,B1ab(iii)+2ab(iii),FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C.",20,106,2350,1700,NA,NA,NA,NA,NA,NA,Streptocarpus heckmannianus
47435853,Polystachya maculata,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Polystachya,NA,P.J.Cribb,2017,CR,B2ab(iii),FALSE,FALSE,TRUE,"Ntore, S., Beentje, H.J., Gereau, R., Kabuye, C., Kalema, J., Luke, W.R.Q., Maunder, M., Mwangoka, M. & Nshutiyayesu, S.","Fischer, E.",9,NA,1500,1500,NA,NA,NA,NA,NA,NA,Polystachya maculata
